UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
481252,4,R,1,Z,0,R,1,A,,A,,R,1,R,0,Z,0,R,0,A,,A,,R,0,R,79,Z,0,R,79,A,,A,,R,64,R,80,R,0,R,80,A,,A,,R,65
481289,4,R,35,Z,0,R,35,A,,A,,R,32,R,13,Z,0,R,13,A,,A,,R,11,R,2,Z,0,R,2,A,,A,,R,0,R,50,R,0,R,50,A,,A,,R,43
481298,4,R,32,Z,0,R,32,A,,A,,R,23,R,7,Z,0,R,7,A,,A,,R,6,R,4,Z,0,R,4,A,,A,,R,2,R,43,R,0,R,43,A,,A,,R,31
481313,4,R,13,Z,0,R,13,A,,A,,R,13,R,2,Z,0,R,2,A,,A,,R,2,R,1,Z,0,R,1,A,,A,,R,0,R,16,R,0,R,16,A,,A,,R,15
481322,4,R,15,Z,0,R,15,A,,A,,R,7,R,0,Z,0,R,0,A,,A,,R,0,R,4,Z,0,R,4,A,,A,,R,0,R,19,R,0,R,19,A,,A,,R,7
481331,4,R,24,Z,0,R,24,A,,A,,R,22,R,0,Z,0,R,0,A,,A,,R,0,R,2,Z,0,R,2,A,,A,,R,0,R,26,R,0,R,26,A,,A,,R,22
481340,4,R,8,Z,0,R,8,A,,A,,R,7,R,7,Z,0,R,7,A,,A,,R,6,R,4,Z,0,R,4,A,,A,,R,3,R,19,R,0,R,19,A,,A,,R,16
481368,4,R,6,Z,0,R,6,A,,A,,R,5,R,1,Z,0,R,1,A,,A,,R,1,R,13,Z,0,R,13,A,,A,,R,13,R,20,R,0,R,20,A,,A,,R,19
481386,4,R,77,Z,0,R,77,A,,A,,R,67,R,11,Z,0,R,11,A,,A,,R,3,R,4,Z,0,R,4,A,,A,,R,1,R,92,R,0,R,92,A,,A,,R,71
481395,4,R,12,Z,0,R,12,A,,A,,R,11,R,4,Z,0,R,4,A,,A,,R,4,R,0,Z,0,R,0,A,,A,,R,0,R,16,R,0,R,16,A,,A,,R,15
481410,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,0,R,16,R,6,R,0,R,6,R,16,R,0,R,16,R,6,R,0,R,6
481410,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,16,Z,0,R,16,R,6,R,0,R,6,R,16,R,0,R,16,R,6,R,0,R,6
481429,4,R,58,Z,0,R,58,A,,A,,R,30,R,12,Z,0,R,12,A,,A,,R,6,R,6,Z,0,R,6,A,,A,,R,1,R,76,R,0,R,76,A,,A,,R,37
481438,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,0,R,14,R,11,R,0,R,11,R,14,R,0,R,14,R,11,R,0,R,11
481438,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,14,Z,0,R,14,R,11,R,0,R,11,R,14,R,0,R,14,R,11,R,0,R,11
481447,4,R,24,Z,0,R,24,A,,A,,R,24,R,13,Z,0,R,13,A,,A,,R,13,R,22,Z,0,R,22,A,,A,,R,11,R,59,R,0,R,59,A,,A,,R,48
481474,4,R,3,Z,0,R,3,A,,A,,R,3,R,2,Z,0,R,2,A,,A,,R,2,R,0,Z,0,R,0,A,,A,,R,0,R,5,R,0,R,5,A,,A,,R,5
481483,4,R,114,Z,0,R,114,A,,A,,R,96,R,41,Z,0,R,41,A,,A,,R,34,R,52,Z,0,R,52,A,,A,,R,51,R,207,R,0,R,207,A,,A,,R,181
481508,4,R,47,Z,0,R,47,A,,A,,R,34,R,22,Z,0,R,22,A,,A,,R,21,R,29,Z,0,R,29,A,,A,,R,21,R,98,R,0,R,98,A,,A,,R,76
481517,4,R,49,Z,0,R,49,A,,A,,R,24,R,7,Z,0,R,7,A,,A,,R,5,R,11,Z,0,R,11,A,,A,,R,5,R,67,R,0,R,67,A,,A,,R,34
481526,4,R,9,Z,0,R,9,A,,A,,R,8,R,1,Z,0,R,1,A,,A,,R,1,R,2,Z,0,R,2,A,,A,,R,2,R,12,R,0,R,12,A,,A,,R,11
481562,4,R,49,Z,0,R,49,A,,A,,R,44,R,16,Z,0,R,16,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,0,R,66,R,0,R,66,A,,A,,R,44
481571,4,R,10,Z,0,R,10,A,,A,,R,9,R,0,Z,0,R,0,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,10,R,0,R,10,A,,A,,R,9
481678,4,R,24,Z,0,R,24,A,,A,,R,10,R,2,Z,0,R,2,A,,A,,R,2,R,2,Z,0,R,2,A,,A,,R,1,R,28,R,0,R,28,A,,A,,R,13
481739,4,R,26,Z,0,R,26,A,,A,,R,13,R,5,Z,0,R,5,A,,A,,R,5,R,6,Z,0,R,6,A,,A,,R,3,R,37,R,0,R,37,A,,A,,R,21
481748,4,R,39,Z,0,R,39,A,,A,,R,17,R,1,Z,0,R,1,A,,A,,R,1,R,4,Z,0,R,4,A,,A,,R,0,R,44,R,0,R,44,A,,A,,R,18
481845,4,R,41,Z,0,R,41,A,,A,,R,32,R,3,Z,0,R,3,A,,A,,R,3,R,5,Z,0,R,5,A,,A,,R,4,R,49,R,0,R,49,A,,A,,R,39
481863,4,R,72,Z,0,R,72,A,,A,,R,54,R,12,Z,0,R,12,A,,A,,R,10,R,2,Z,0,R,2,A,,A,,R,2,R,86,R,0,R,86,A,,A,,R,66
481890,4,R,41,Z,0,R,41,A,,A,,R,32,R,9,Z,0,R,9,A,,A,,R,5,R,2,Z,0,R,2,A,,A,,R,1,R,52,R,0,R,52,A,,A,,R,38
481906,4,R,124,Z,0,R,124,A,,A,,R,88,R,13,Z,0,R,13,A,,A,,R,10,R,2,Z,0,R,2,A,,A,,R,2,R,139,R,0,R,139,A,,A,,R,100
481942,4,R,77,Z,0,R,77,A,,A,,R,62,R,66,Z,0,R,66,A,,A,,R,51,R,6,Z,0,R,6,A,,A,,R,0,R,149,R,0,R,149,A,,A,,R,113
481960,4,R,40,Z,0,R,40,A,,A,,R,34,R,7,Z,0,R,7,A,,A,,R,6,R,0,Z,0,R,0,A,,A,,R,0,R,47,R,0,R,47,A,,A,,R,40
482015,4,R,369,Z,0,R,369,A,,A,,R,178,R,66,Z,0,R,66,A,,A,,R,11,R,178,Z,0,R,178,A,,A,,R,107,R,613,R,0,R,613,A,,A,,R,296
482060,4,R,326,Z,0,R,326,A,,A,,R,182,R,9,Z,0,R,9,A,,A,,R,4,R,52,Z,0,R,52,A,,A,,R,10,R,387,R,0,R,387,A,,A,,R,196
482097,4,R,202,R,1,R,201,A,,A,,R,153,R,21,R,0,R,21,A,,A,,R,17,R,14,R,0,R,14,A,,A,,R,11,R,237,R,1,R,236,A,,A,,R,181
482103,4,R,13,Z,0,R,13,A,,A,,R,13,R,0,Z,0,R,0,A,,A,,R,0,R,67,Z,0,R,67,A,,A,,R,62,R,80,R,0,R,80,A,,A,,R,75
482149,1,R,412,R,0,R,412,R,115,R,0,R,115,R,76,R,0,R,76,R,16,R,0,R,16,R,392,R,0,R,392,R,146,R,0,R,146,R,880,R,0,R,880,R,277,R,0,R,277
482149,2,R,409,Z,0,R,409,R,113,R,0,R,113,R,76,Z,0,R,76,R,16,R,0,R,16,R,392,Z,0,R,392,R,146,R,0,R,146,R,877,R,0,R,877,R,275,R,0,R,275
482149,3,R,3,Z,0,R,3,R,2,R,0,R,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,2,R,0,R,2
482158,1,R,912,R,0,R,912,R,112,R,24,R,136,R,80,R,0,R,80,R,17,R,1,R,18,R,478,R,0,R,478,R,81,R,35,R,116,R,1470,R,0,R,1470,R,210,R,60,R,270
482158,2,R,170,Z,0,R,170,R,41,R,4,R,45,R,36,Z,0,R,36,R,11,R,0,R,11,R,148,Z,0,R,148,R,45,R,7,R,52,R,354,R,0,R,354,R,97,R,11,R,108
482158,3,R,742,Z,0,R,742,R,71,R,20,R,91,R,44,Z,0,R,44,R,6,R,1,R,7,R,330,Z,0,R,330,R,36,R,28,R,64,R,1116,R,0,R,1116,R,113,R,49,R,162
482167,4,R,4,Z,0,R,4,A,,A,,R,4,R,0,Z,0,R,0,A,,A,,R,0,R,3,Z,0,R,3,A,,A,,R,3,R,7,R,0,R,7,A,,A,,R,7
482176,4,R,21,Z,0,R,21,A,,A,,R,13,R,14,Z,0,R,14,A,,A,,R,6,R,27,Z,0,R,27,A,,A,,R,18,R,62,R,0,R,62,A,,A,,R,37
482185,4,R,13,Z,0,R,13,A,,A,,R,9,R,18,Z,0,R,18,A,,A,,R,15,R,9,Z,0,R,9,A,,A,,R,8,R,40,R,0,R,40,A,,A,,R,32
482194,4,R,39,Z,0,R,39,A,,A,,R,39,R,15,Z,0,R,15,A,,A,,R,12,R,22,Z,0,R,22,A,,A,,R,10,R,76,R,0,R,76,A,,A,,R,61
482200,4,R,45,Z,0,R,45,A,,A,,R,12,R,5,Z,0,R,5,A,,A,,R,2,R,3,Z,0,R,3,A,,A,,R,1,R,53,R,0,R,53,A,,A,,R,15
482228,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,1,R,0,R,1,R,3,R,0,R,3,R,2,R,0,R,2
482228,2,R,1,Z,0,R,1,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,2,Z,0,R,2,R,1,R,0,R,1,R,3,R,0,R,3,R,2,R,0,R,2
482246,4,R,0,Z,0,R,0,A,,A,,R,0,R,10,Z,0,R,10,A,,A,,R,10,R,9,Z,0,R,9,A,,A,,R,6,R,19,R,0,R,19,A,,A,,R,16
482255,4,R,23,Z,0,R,23,A,,A,,R,10,R,12,Z,0,R,12,A,,A,,R,10,R,0,Z,0,R,0,A,,A,,R,0,R,35,R,0,R,35,A,,A,,R,20
482291,4,R,619,Z,0,R,619,A,,A,,R,424,R,15,Z,0,R,15,A,,A,,R,13,R,7,Z,0,R,7,A,,A,,R,5,R,641,R,0,R,641,A,,A,,R,442
482413,1,R,67,R,0,R,67,R,18,R,4,R,22,R,9,R,0,R,9,R,2,R,0,R,2,R,8,R,0,R,8,R,6,R,0,R,6,R,84,R,0,R,84,R,26,R,4,R,30
482413,2,R,59,Z,0,R,59,R,17,R,0,R,17,R,9,Z,0,R,9,R,2,R,0,R,2,R,7,Z,0,R,7,R,5,R,0,R,5,R,75,R,0,R,75,R,24,R,0,R,24
482413,3,R,8,Z,0,R,8,R,1,R,4,R,5,R,0,Z,0,R,0,R,0,R,0,R,0,R,1,Z,0,R,1,R,1,R,0,R,1,R,9,R,0,R,9,R,2,R,4,R,6
482422,1,R,44,R,1,R,43,R,4,R,0,R,4,R,8,R,0,R,8,R,3,R,0,R,3,R,5,R,0,R,5,R,1,R,0,R,1,R,57,R,1,R,56,R,8,R,0,R,8
482422,2,R,40,R,1,R,39,R,4,R,0,R,4,R,8,R,0,R,8,R,3,R,0,R,3,R,4,R,0,R,4,R,1,R,0,R,1,R,52,R,1,R,51,R,8,R,0,R,8
482422,3,R,4,Z,0,R,4,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,Z,0,R,1,Z,0,R,0,Z,0,R,5,R,0,R,5,R,0,R,0,R,0
482431,1,R,296,R,1,R,295,R,74,R,14,R,88,R,36,R,0,R,36,R,16,R,0,R,16,R,30,R,0,R,30,R,9,R,1,R,10,R,362,R,1,R,361,R,99,R,15,R,114
482431,2,R,259,R,1,R,258,R,70,R,3,R,73,R,33,R,0,R,33,R,16,R,0,R,16,R,26,R,0,R,26,R,8,R,0,R,8,R,318,R,1,R,317,R,94,R,3,R,97
482431,3,R,37,Z,0,R,37,R,4,R,11,R,15,R,3,Z,0,R,3,R,0,R,0,R,0,R,4,Z,0,R,4,R,1,R,1,R,2,R,44,R,0,R,44,R,5,R,12,R,17
482440,1,R,14,R,0,R,14,R,4,R,0,R,4,R,2,R,0,R,2,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,20,R,0,R,20,R,6,R,0,R,6
482440,2,R,9,Z,0,R,9,R,3,R,0,R,3,R,2,Z,0,R,2,R,2,R,0,R,2,R,4,Z,0,R,4,R,0,R,0,R,0,R,15,R,0,R,15,R,5,R,0,R,5
482440,3,R,5,Z,0,R,5,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1
482459,1,R,62,R,1,R,61,R,10,R,2,R,12,R,7,R,0,R,7,R,1,R,0,R,1,R,9,R,0,R,9,R,4,R,0,R,4,R,78,R,1,R,77,R,15,R,2,R,17
482459,2,R,56,R,1,R,55,R,10,R,0,R,10,R,5,R,0,R,5,R,1,R,0,R,1,R,8,R,0,R,8,R,3,R,0,R,3,R,69,R,1,R,68,R,14,R,0,R,14
482459,3,R,6,Z,0,R,6,R,0,R,2,R,2,R,2,Z,0,R,2,R,0,R,0,R,0,R,1,Z,0,R,1,R,1,R,0,R,1,R,9,R,0,R,9,R,1,R,2,R,3
482468,1,R,57,R,0,R,57,R,6,R,3,R,9,R,9,R,0,R,9,R,2,R,1,R,3,R,8,R,0,R,8,R,3,R,0,R,3,R,74,R,0,R,74,R,11,R,4,R,15
482468,2,R,51,Z,0,R,51,R,5,R,0,R,5,R,8,Z,0,R,8,R,2,R,0,R,2,R,8,Z,0,R,8,R,3,R,0,R,3,R,67,R,0,R,67,R,10,R,0,R,10
482468,3,R,6,Z,0,R,6,R,1,R,3,R,4,R,1,Z,0,R,1,R,0,R,1,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,1,R,4,R,5
482477,1,R,308,R,3,R,305,R,52,R,19,R,71,R,40,R,0,R,40,R,13,R,1,R,14,R,36,R,0,R,36,R,12,R,1,R,13,R,384,R,3,R,381,R,77,R,21,R,98
482477,2,R,225,R,3,R,222,R,52,R,2,R,54,R,36,R,0,R,36,R,13,R,1,R,14,R,31,R,0,R,31,R,12,R,0,R,12,R,292,R,3,R,289,R,77,R,3,R,80
482477,3,R,83,Z,0,R,83,Z,0,R,17,R,17,R,4,Z,0,R,4,Z,0,R,0,R,0,R,5,Z,0,R,5,Z,0,R,1,R,1,R,92,R,0,R,92,R,0,R,18,R,18
482486,1,R,3,R,0,R,3,R,0,R,1,R,1,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,1,R,2
482486,2,R,2,Z,0,R,2,R,0,R,0,R,0,R,2,Z,0,R,2,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,1,R,0,R,1
482486,3,R,1,Z,0,R,1,Z,0,R,1,R,1,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
482538,1,R,21,R,0,R,21,R,5,R,2,R,7,R,10,R,0,R,10,R,3,R,0,R,3,R,3,R,0,R,3,R,0,R,0,R,0,R,34,R,0,R,34,R,8,R,2,R,10
482538,2,R,14,Z,0,R,14,R,5,R,0,R,5,R,9,Z,0,R,9,R,3,R,0,R,3,R,3,Z,0,R,3,R,0,R,0,R,0,R,26,R,0,R,26,R,8,R,0,R,8
482538,3,R,7,Z,0,R,7,Z,0,R,2,R,2,R,1,Z,0,R,1,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,8,R,0,R,8,R,0,R,2,R,2
482547,1,R,13,R,0,R,13,R,3,R,0,R,3,R,1,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,1,R,15,R,0,R,15,R,3,R,2,R,5
482547,2,R,9,Z,0,R,9,R,2,R,0,R,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,9,R,0,R,9,R,2,R,0,R,2
482547,3,R,4,Z,0,R,4,R,1,R,0,R,1,R,1,Z,0,R,1,R,0,R,1,R,1,R,1,Z,0,R,1,R,0,R,1,R,1,R,6,R,0,R,6,R,1,R,2,R,3
482556,1,R,80,R,0,R,80,R,25,R,8,R,33,R,23,R,1,R,22,R,12,R,3,R,15,R,12,R,0,R,12,R,6,R,0,R,6,R,115,R,1,R,114,R,43,R,11,R,54
482556,2,R,57,R,0,R,57,R,23,R,1,R,24,R,17,R,1,R,16,R,10,R,0,R,10,R,11,R,0,R,11,R,6,R,0,R,6,R,85,R,1,R,84,R,39,R,1,R,40
482556,3,R,23,Z,0,R,23,R,2,R,7,R,9,R,6,Z,0,R,6,R,2,R,3,R,5,R,1,Z,0,R,1,R,0,R,0,R,0,R,30,R,0,R,30,R,4,R,10,R,14
482565,1,R,7,R,0,R,7,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,2,R,0,R,2
482565,2,R,5,Z,0,R,5,R,2,R,0,R,2,R,1,Z,0,R,1,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,2,R,0,R,2
482565,3,R,2,Z,0,R,2,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,2,R,0,R,2,R,0,R,0,R,0
482574,1,R,64,R,1,R,63,R,8,R,7,R,15,R,16,R,0,R,16,R,9,R,0,R,9,R,6,R,0,R,6,R,1,R,2,R,3,R,86,R,1,R,85,R,18,R,9,R,27
482574,2,R,37,Z,0,R,37,R,7,R,0,R,7,R,15,Z,0,R,15,R,9,R,0,R,9,R,4,Z,0,R,4,R,1,R,1,R,2,R,56,R,0,R,56,R,17,R,1,R,18
482574,3,R,27,R,1,R,26,R,1,R,7,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,1,R,1,R,30,R,1,R,29,R,1,R,8,R,9
482608,1,R,55,R,0,R,55,R,9,R,0,R,9,R,8,R,0,R,8,R,5,R,0,R,5,R,4,R,0,R,4,R,0,R,0,R,0,R,67,R,0,R,67,R,14,R,0,R,14
482608,2,R,49,Z,0,R,49,R,8,R,0,R,8,R,7,Z,0,R,7,R,4,R,0,R,4,R,4,Z,0,R,4,R,0,R,0,R,0,R,60,R,0,R,60,R,12,R,0,R,12
482608,3,R,6,Z,0,R,6,R,1,R,0,R,1,R,1,Z,0,R,1,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,2,R,0,R,2
482617,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
482617,2,R,1,Z,0,R,1,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,R,0,R,1,R,0,R,0,R,0
482635,1,R,67,R,1,R,66,R,7,R,5,R,12,R,11,R,0,R,11,R,2,R,0,R,2,R,10,R,0,R,10,R,2,R,0,R,2,R,88,R,1,R,87,R,11,R,5,R,16
482635,2,R,51,R,1,R,50,R,7,R,1,R,8,R,8,R,0,R,8,R,2,R,0,R,2,R,8,R,0,R,8,R,2,R,0,R,2,R,67,R,1,R,66,R,11,R,1,R,12
482635,3,R,16,Z,0,R,16,Z,0,R,4,R,4,R,3,Z,0,R,3,Z,0,R,0,R,0,R,2,Z,0,R,2,Z,0,R,0,R,0,R,21,R,0,R,21,R,0,R,4,R,4
482653,1,R,16,R,1,R,15,R,9,R,0,R,9,R,3,R,0,R,3,R,1,R,0,R,1,R,8,R,0,R,8,R,2,R,0,R,2,R,27,R,1,R,26,R,12,R,0,R,12
482653,2,R,16,R,1,R,15,R,9,R,0,R,9,R,3,R,0,R,3,R,1,R,0,R,1,R,7,R,0,R,7,R,1,R,0,R,1,R,26,R,1,R,25,R,11,R,0,R,11
482653,3,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,1,Z,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1
482680,1,R,969,R,1,R,968,R,231,R,44,R,275,R,305,R,0,R,305,R,106,R,7,R,113,R,1510,R,0,R,1510,R,516,R,45,R,561,R,2784,R,1,R,2783,R,853,R,96,R,949
482680,2,R,292,R,1,R,291,R,142,R,4,R,146,R,138,R,0,R,138,R,81,R,0,R,81,R,680,R,0,R,680,R,381,R,5,R,386,R,1110,R,1,R,1109,R,604,R,9,R,613
482680,3,R,677,Z,0,R,677,R,89,R,40,R,129,R,167,Z,0,R,167,R,25,R,7,R,32,R,830,Z,0,R,830,R,135,R,40,R,175,R,1674,R,0,R,1674,R,249,R,87,R,336
482699,1,R,675,R,0,R,675,R,7,R,60,R,67,R,72,R,0,R,72,R,0,R,6,R,6,R,218,R,0,R,218,R,5,R,43,R,48,R,965,R,0,R,965,R,12,R,109,R,121
482699,3,R,675,Z,0,R,675,R,7,R,60,R,67,R,72,Z,0,R,72,R,0,R,6,R,6,R,218,Z,0,R,218,R,5,R,43,R,48,R,965,R,0,R,965,R,12,R,109,R,121
482963,4,R,179,Z,0,R,179,A,,A,,R,70,R,13,Z,0,R,13,A,,A,,R,10,R,18,Z,0,R,18,A,,A,,R,4,R,210,R,0,R,210,A,,A,,R,84
482972,4,R,3,Z,0,R,3,A,,A,,R,3,R,3,Z,0,R,3,A,,A,,R,3,R,63,Z,0,R,63,A,,A,,R,50,R,69,R,0,R,69,A,,A,,R,56
482981,4,R,46,Z,0,R,46,A,,A,,R,20,R,1,Z,0,R,1,A,,A,,R,0,R,17,Z,0,R,17,A,,A,,R,8,R,64,R,0,R,64,A,,A,,R,28
483009,4,R,144,Z,0,R,144,A,,A,,R,100,R,0,Z,0,R,0,A,,A,,R,0,R,17,Z,0,R,17,A,,A,,R,12,R,161,R,0,R,161,A,,A,,R,112
483018,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,53,R,0,R,53,R,35,R,0,R,35,R,53,R,0,R,53,R,35,R,0,R,35
483018,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,53,Z,0,R,53,R,35,R,0,R,35,R,53,R,0,R,53,R,35,R,0,R,35
483045,4,R,489,Z,0,R,489,A,,A,,R,137,R,0,Z,0,R,0,A,,A,,R,0,R,147,Z,0,R,147,A,,A,,R,56,R,636,R,0,R,636,A,,A,,R,193
483054,4,R,16,Z,0,R,16,A,,A,,R,6,R,1,Z,0,R,1,A,,A,,R,1,R,1,Z,0,R,1,A,,A,,R,1,R,18,R,0,R,18,A,,A,,R,8
483106,4,R,24,Z,0,R,24,A,,A,,R,22,R,5,Z,0,R,5,A,,A,,R,5,R,3,Z,0,R,3,A,,A,,R,1,R,32,R,0,R,32,A,,A,,R,28
483124,1,R,160,R,1,R,159,R,55,R,0,R,55,R,46,R,0,R,46,R,22,R,0,R,22,R,162,R,1,R,161,R,97,R,0,R,97,R,368,R,2,R,366,R,174,R,0,R,174
483124,2,R,160,R,1,R,159,R,55,R,0,R,55,R,46,R,0,R,46,R,22,R,0,R,22,R,162,R,1,R,161,R,97,R,0,R,97,R,368,R,2,R,366,R,174,R,0,R,174
483212,4,R,387,Z,0,R,387,A,,A,,R,54,R,25,Z,0,R,25,A,,A,,R,3,R,123,Z,0,R,123,A,,A,,R,29,R,535,R,0,R,535,A,,A,,R,86
483230,4,R,23,Z,0,R,23,A,,A,,R,23,R,9,Z,0,R,9,A,,A,,R,9,R,16,Z,0,R,16,A,,A,,R,15,R,48,R,0,R,48,A,,A,,R,47
483258,4,R,17,Z,0,R,17,A,,A,,R,8,R,0,Z,0,R,0,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,17,R,0,R,17,A,,A,,R,8
483276,4,R,18,Z,0,R,18,A,,A,,R,12,R,0,Z,0,R,0,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,1,R,19,R,0,R,19,A,,A,,R,13
483328,4,R,17,Z,0,R,17,A,,A,,R,12,R,15,Z,0,R,15,A,,A,,R,14,R,7,Z,0,R,7,A,,A,,R,7,R,39,R,0,R,39,A,,A,,R,33
483337,4,R,21,Z,0,R,21,A,,A,,R,16,R,11,Z,0,R,11,A,,A,,R,9,R,9,Z,0,R,9,A,,A,,R,9,R,41,R,0,R,41,A,,A,,R,34
483346,4,R,0,Z,0,R,0,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,1,R,0,Z,0,R,0,A,,A,,R,0,R,1,R,0,R,1,A,,A,,R,1
483355,4,R,37,Z,0,R,37,A,,A,,R,19,R,4,Z,0,R,4,A,,A,,R,4,R,1,Z,0,R,1,A,,A,,R,0,R,42,R,0,R,42,A,,A,,R,23
483364,4,R,34,Z,0,R,34,A,,A,,R,23,R,1,Z,0,R,1,A,,A,,R,1,R,2,Z,0,R,2,A,,A,,R,2,R,37,R,0,R,37,A,,A,,R,26
483373,4,R,8,Z,0,R,8,A,,A,,R,6,R,2,Z,0,R,2,A,,A,,R,1,R,4,Z,0,R,4,A,,A,,R,3,R,14,R,0,R,14,A,,A,,R,10
483382,4,R,6,Z,0,R,6,A,,A,,R,6,R,37,Z,0,R,37,A,,A,,R,37,R,77,Z,0,R,77,A,,A,,R,76,R,120,R,0,R,120,A,,A,,R,119
483425,4,R,8,Z,0,R,8,A,,A,,R,6,R,4,Z,0,R,4,A,,A,,R,3,R,4,Z,0,R,4,A,,A,,R,3,R,16,R,0,R,16,A,,A,,R,12
483443,4,R,18,Z,0,R,18,A,,A,,R,18,R,8,Z,0,R,8,A,,A,,R,6,R,14,Z,0,R,14,A,,A,,R,11,R,40,R,0,R,40,A,,A,,R,35
483470,4,R,80,Z,0,R,80,A,,A,,R,68,R,0,Z,0,R,0,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,80,R,0,R,80,A,,A,,R,68
483504,4,R,32,Z,0,R,32,A,,A,,R,6,R,2,Z,0,R,2,A,,A,,R,1,R,1,Z,0,R,1,A,,A,,R,0,R,35,R,0,R,35,A,,A,,R,7
483513,4,R,28,Z,0,R,28,A,,A,,R,12,R,1,Z,0,R,1,A,,A,,R,1,R,6,Z,0,R,6,A,,A,,R,5,R,35,R,0,R,35,A,,A,,R,18
483559,4,R,15,Z,0,R,15,A,,A,,R,6,R,3,Z,0,R,3,A,,A,,R,1,R,7,Z,0,R,7,A,,A,,R,5,R,25,R,0,R,25,A,,A,,R,12
483610,4,R,54,Z,0,R,54,A,,A,,R,28,R,0,Z,0,R,0,A,,A,,R,0,R,15,Z,0,R,15,A,,A,,R,12,R,69,R,0,R,69,A,,A,,R,40
